Model,Band_Selection,N_Bands,OA,AA,Kappa
SVM,PCA Loadings,8,0.8862,0.8949,0.8767
SVM,Mutual Information,8,0.7487,0.7571,0.7279
SVM,K-Means Clustering,8,0.9467,0.9533,0.9422
SVM,Laplacian Score,8,0.8636,0.8723,0.8523
SVM,Genetic Algorithm,8,0.9579,0.9632,0.9544
SVM,QPSO,8,0.9631,0.9672,0.96
SVM,Quantum Amplitude (Qiskit),8,0.8308,0.8457,0.8168
Random Forest,PCA Loadings,8,0.8738,0.8826,0.8633
Random Forest,Mutual Information,8,0.72,0.7282,0.6968
Random Forest,K-Means,8,0.9128,0.9245,0.9056
Random Forest,Laplacian Score,8,0.8369,0.8465,0.8234
Random Forest,Genetic Algorithm,8,0.9303,0.9377,0.9245
Random Forest,QPSO,8,0.9231,0.9337,0.9167
Random Forest,Quantum (Qiskit),8,0.8164,0.827,0.8012
XGBoost,PCA Loadings,8,0.881,0.8893,0.8711
XGBoost,Mutual Information,8,0.7056,0.714,0.6812
XGBoost,K-Means,8,0.9108,0.9237,0.9034
XGBoost,Laplacian Score,8,0.8277,0.8378,0.8134
XGBoost,Genetic Algorithm,8,0.9241,0.9335,0.9178
XGBoost,QPSO,8,0.9333,0.9415,0.9278
XGBoost,Quantum (Qiskit),8,0.8123,0.8185,0.7966
LightGBM,PCA Loadings,8,0.8862,0.8932,0.8767
LightGBM,Mutual Information,8,0.7138,0.7179,0.6898
LightGBM,K-Means,8,0.9087,0.9221,0.9012
LightGBM,Laplacian Score,8,0.8144,0.8279,0.7989
LightGBM,Genetic Algorithm,8,0.9251,0.9352,0.9189
LightGBM,QPSO,8,0.9303,0.9385,0.9245
LightGBM,Quantum (Qiskit),8,0.8062,0.8139,0.79
KNN,PCA Loadings,8,0.8533,0.8622,0.8411
KNN,Mutual Information,8,0.6964,0.71,0.6714
KNN,K-Means,8,0.9138,0.9265,0.9067
KNN,Laplacian Score,8,0.8185,0.8331,0.8035
KNN,Genetic Algorithm,8,0.9344,0.9435,0.9289
KNN,QPSO,8,0.921,0.9322,0.9145
KNN,Quantum (Qiskit),8,0.7928,0.8019,0.7756


Model,Band_Selection,N_Bands,OA,AA,Kappa
KNN,PCA Loadings,8,0.8533,0.8622,0.8411
KNN,Mutual Information,8,0.6964,0.71,0.6714
KNN,K-Means,8,0.9138,0.9265,0.9067
KNN,Laplacian Score,8,0.8185,0.8331,0.8035
KNN,Genetic Algorithm,8,0.9344,0.9435,0.9289
KNN,QPSO,8,0.921,0.9322,0.9145
KNN,Quantum (Qiskit),8,0.7928,0.8019,0.7756


Model,Band_Selection,N_Bands,OA,AA,Kappa
LightGBM,PCA Loadings,8,0.8862,0.8932,0.8767
LightGBM,Mutual Information,8,0.7138,0.7179,0.6898
LightGBM,K-Means,8,0.9087,0.9221,0.9012
LightGBM,Laplacian Score,8,0.8144,0.8279,0.7989
LightGBM,Genetic Algorithm,8,0.9251,0.9352,0.9189
LightGBM,QPSO,8,0.9303,0.9385,0.9245
LightGBM,Quantum (Qiskit),8,0.8062,0.8139,0.79


Model,Band_Selection,N_Bands,OA,AA,Kappa
Random Forest,PCA Loadings,8,0.8738,0.8826,0.8633
Random Forest,Mutual Information,8,0.72,0.7282,0.6968
Random Forest,K-Means,8,0.9128,0.9245,0.9056
Random Forest,Laplacian Score,8,0.8369,0.8465,0.8234
Random Forest,Genetic Algorithm,8,0.9303,0.9377,0.9245
Random Forest,QPSO,8,0.9231,0.9337,0.9167
Random Forest,Quantum (Qiskit),8,0.8164,0.827,0.8012


Model,Band_Selection,N_Bands,OA,AA,Kappa
XGBoost,PCA Loadings,8,0.881,0.8893,0.8711
XGBoost,Mutual Information,8,0.7056,0.714,0.6812
XGBoost,K-Means,8,0.9108,0.9237,0.9034
XGBoost,Laplacian Score,8,0.8277,0.8378,0.8134
XGBoost,Genetic Algorithm,8,0.9241,0.9335,0.9178
XGBoost,QPSO,8,0.9333,0.9415,0.9278
XGBoost,Quantum (Qiskit),8,0.8123,0.8185,0.7966


0,1,2,3,4,5,6,7
0.6403117,0.5198608,0.8914245,0.90473527,0.714081,0.9117962,0.7432033,0.75341666
0.5177744,0.58264893,0.43404797,0.6733967,0.72643614,0.86904055,0.64493793,0.56461614
0.7138341,0.51241136,1.4432193,1.1403579,0.6584826,0.8262848,0.36800826,0.60956866
-0.17289054,0.04522483,0.06005374,-0.11915205,-0.25580153,-0.37942493,-0.45384747,-0.5052534
1.1427149,1.3180155,1.1452501,1.1360738,1.0044279,1.0571655,0.7164036,0.38480613
-0.8802651,-0.93065226,-0.6744464,-0.46615988,-0.7561868,-0.69581693,-0.7307771,-0.6580919
-0.7521579,-0.60181254,0.50026333,-0.58182913,-0.997113,-1.0464134,-0.93624103,-1.0806454
-0.15395296,0.03671118,-0.36666754,0.28354838,0.49168754,0.36452368,0.27867615,-0.0017853671
0.57013124,0.3974771,1.0422484,0.94543374,0.60906184,0.6552622,0.40374112,0.58259714
-0.39679965,-0.4368606,0.018362578,0.11861258,-0.19402558,-0.13999322,-0.40024817,-0.6760729
-0.07151875,0.11759085,-0.41694218,0.07148806,0.2384061,0.15074532,0.019612916,-0.010775867
1.0892439,1.4435918,0.929437,0.9754221,0.8438105,0.6125065,0.46627364,0.40278712
0.84082735,0.79442596,0.39603543,0.881173,1.4245044,1.4248642,1.645458,1.4906377
-0.36560833,-0.4741078,-1.440828,-1.1666015,-0.66352284,-0.48203856,-0.09651887,-0.2535194
1.0279753,0.8338016,1.4726484,1.2217548,0.7882121,0.70656896,0.56453896,0.64553064
0.858651,0.7827197,0.28199786,0.71195316,1.3689061,1.2452904,1.6633245,1.2748657
-1.2010901,-1.2956749,-0.188867,-0.474728,-1.2071513,-1.208885,-1.1685046,-1.1615598
0.7004664,0.60393304,0.6572183,0.74836755,0.6955482,0.78352916,0.7074704,0.7354356
-0.839048,-0.7231321,0.6817425,-0.5475568,-0.935337,-1.1062714,-1.1506381,-1.1525693
-0.31882137,-0.15697435,-0.1398186,-0.037755143,-0.31139988,-0.13999322,-0.46278068,-0.26250988
-0.96604127,-0.92213863,0.13853121,-0.79388946,-1.2009736,-1.2687429,-1.2935696,-1.3143983
-1.706835,-1.8267138,-2.5137622,-2.46681,-2.1461456,-2.0896516,-1.7759632,-1.8358474
-0.32661918,-0.23146878,-0.5800282,-0.21982716,0.02836787,-0.037379615,0.14467792,-0.13664287
-1.0796667,-1.1967038,-0.6057786,-0.6139595,-0.9785802,-0.8753907,-1.0702393,-0.7569874
-0.18737222,-0.063324206,0.020815,0.2728383,0.2631165,0.26191005,0.04641256,0.15105313
0.22145687,0.247424,0.90981764,0.43349004,-0.07047366,0.039580584,-0.20371744,-0.21755737
-0.2854021,-0.18570791,0.95886606,0.05220985,-0.5770365,-0.75567484,-0.8290425,-0.7300159
-0.043669358,-0.035654843,-0.811782,-0.5625509,-0.20020317,0.0053760516,0.439474,0.31288213
1.4936172,1.7947799,0.73692197,1.2838734,2.0237312,1.9379323,1.9223876,1.9401628
0.09334966,0.060123716,-1.0668339,-0.54327273,0.22605093,0.193501,1.0290661,1.2029417
0.53893995,0.5539154,1.1648694,1.0675291,0.7202586,0.7322224,0.56453896,0.74442613
-0.59397334,-0.39961335,0.6780638,-0.12343609,-0.8303179,-0.8839418,-0.9451743,-0.9457879
-0.20296788,0.12716872,-0.16189037,-0.1791287,-0.21873595,-0.22550456,-0.16798459,-0.09169037
0.7116062,0.42514646,0.8117208,0.94543374,0.8067449,0.7493247,0.7700029,0.75341666
-0.27426234,-0.18890053,-0.46353817,-0.30122408,0.02836787,0.13364306,0.03747935,-0.0017853671
-0.7087129,-0.64863765,-0.22565332,-0.11915205,-0.40406382,-0.19985116,-0.5789125,-0.5502059
0.6247161,0.5720069,0.24275912,0.6326983,1.0229608,0.98020524,0.89506793,0.9871696
-1.5297129,-1.47659,-2.1655183,-2.3832712,-2.1029024,-2.1495097,-1.731297,-1.7279613
0.02985304,0.034582768,-0.16556899,0.18501532,0.3866684,0.35597253,-0.007186727,-0.13664287
0.65479344,0.42301804,1.0496056,0.90045124,0.5781739,0.5440975,0.40374112,0.64553064
-0.2252474,-0.28255066,-1.2176577,-1.2458565,-0.8303179,-0.6701635,-0.20371744,-0.3793864
-0.101596095,-0.22295512,0.42914313,0.2557021,-0.07047366,-0.13144208,-0.5253132,-0.40635788
1.3967013,1.4787107,0.8914245,1.3095777,1.5912997,1.792563,1.9223876,1.7603527
0.10783134,0.2942491,0.84360224,0.42920598,-0.21255836,-0.16564661,-0.51637995,-0.3883769
-0.3500127,-0.15484594,-0.5358846,-0.07202752,0.07778863,0.09943852,0.0017464873,0.043167137
0.11785712,0.12823291,-3.057976e-05,0.2642702,0.5843515,0.53554636,0.3858747,0.38480613
-0.06817682,-0.29851377,0.44140524,0.42492196,-0.11371683,0.11654079,-0.14118494,-0.118661866
-0.05035321,-0.111213475,0.04166058,0.41635385,0.3804908,0.35597253,0.1982772,0.23196764
-0.078202605,-0.0452327,-0.47089544,0.07148806,0.21987332,0.40727934,-0.16798459,-0.35241488
-0.3076816,-0.29957798,0.3334987,-0.14914037,-0.53379333,-0.5675499,-0.49851355,-0.66708237
1.2819618,1.2499063,0.8619954,1.0803813,1.646898,1.5531312,1.7883894,1.7963147
-0.2709204,-0.04948952,-0.22687952,-0.0077668144,-0.21255836,-0.13999322,-0.3377157,-0.16361436
4.342053,4.0115213,2.449938,2.151393,2.3140783,2.305631,2.8157089,3.1538804
-1.0919205,-1.1988322,-0.19254564,-0.70820856,-1.1639081,-1.3286008,-1.2935696,-1.3233888
1.0803322,1.2467136,1.0839396,1.0246886,0.942652,0.9545519,0.52880615,0.74442613
0.86422086,1.1966959,0.88897204,0.84690064,0.7079034,0.51844406,0.22507685,0.45673013
1.5359483,1.4936095,1.2347634,1.3481342,1.708674,1.5873357,1.9223876,1.8142958
0.1646441,0.032454357,0.3224628,0.30068457,0.22605093,0.2704612,0.24294329,0.08811963
-1.1108581,-1.2669414,-0.7283997,-0.8602922,-1.1083097,-1.149027,-1.1506381,-1.1166074
-1.4907237,-1.6000379,-2.076005,-2.3361466,-2.1276128,-2.166612,-1.731297,-1.8718094
-1.5787278,-1.6298357,-2.1557088,-2.4368217,-2.0349488,-2.0982027,-1.8206292,-1.8897903
-0.06483489,-0.00053603493,-0.5027769,-0.08273764,0.30635968,0.17639872,0.314409,0.27692014
-0.03809948,-0.005857066,0.06005374,0.20429353,-0.18784797,-0.11433982,-0.37344852,-0.33443388
0.11340122,0.23465353,0.07231585,0.20429353,0.19516295,0.2961146,-0.14118494,-0.118661866
-0.97049713,-1.0051467,-0.38996553,-0.50900036,-0.7561868,-0.83263505,-0.9094414,-0.7479969
2.734586,2.781299,1.8638095,1.8622198,2.1287503,1.9208299,1.9938533,2.4526212
-1.6399965,-1.646863,-2.4634876,-2.5867634,-2.1770337,-2.2692256,-1.731297,-1.8088758
-0.14949705,0.022876501,-0.38138205,0.11861258,0.33107004,0.22770552,-0.03398637,-0.16361436
-0.21744958,0.040968005,-0.34459573,0.20429353,0.33107004,0.14219418,0.0017464873,0.016195633
0.14793447,0.16973697,-0.08954395,0.21500365,0.49786514,0.450035,0.35014182,0.24095814
-1.0629572,-1.1105031,0.014683947,-0.6053914,-1.0712441,-1.1404759,-1.2846364,-1.1076169
-1.5954374,-1.652184,-2.209662,-2.4239695,-2.1214352,-2.1495097,-1.7134306,-1.7549329
-0.3399869,-0.475172,-1.4481852,-1.2544246,-0.54614854,-0.77277714,0.23401007,0.09711014
0.8174339,0.7667566,0.5345972,0.7612197,1.0847367,1.2538415,1.0379994,1.0680841
0.6403117,0.5358239,0.30406964,0.54059124,0.87469846,0.99730754,0.7968026,0.78937864
-0.30656764,-0.24743187,-0.741888,0.0050853277,0.2631165,0.20205212,0.02854613,-0.09169037
0.14904845,0.03671118,0.79700625,0.6883909,0.2816493,0.2448078,0.24294329,0.24994864
-1.6968093,-1.7373205,-2.5836563,-2.5846214,-2.158501,-2.2350209,-1.6508981,-1.8448379
-0.48146182,-0.49432772,0.051470265,0.00080128043,-0.2743343,-0.07158415,-0.1769178,-0.4423199
-0.5516423,-0.3229905,0.1814486,-0.2840879,-0.5585037,-0.38797608,-0.641445,-0.4782819
-0.23527318,-0.06226,-0.15821174,-0.042039193,-0.2928671,-0.037379615,-0.43598104,-0.19957636
-0.56278205,-0.61032623,-0.3163929,-0.12129407,-0.23109114,-0.42218062,-0.4091814,-0.3793864
-1.5809557,-1.6383493,-2.2366385,-2.4775202,-2.078192,-2.0811005,-1.9188945,-1.7189709
-0.057037067,0.06331634,-0.04540037,-0.08273764,-0.21255836,-0.08868642,-0.30198282,-0.4423199
-0.8446179,-0.79230547,-0.65605325,-0.15342443,-0.4287742,-0.40507835,-0.63251173,-0.4333294
-0.5104252,-0.53583175,0.1826748,0.013653423,-0.45966217,-0.32811815,-0.641445,-0.7300159
-0.06706285,-0.17825846,-0.8019723,-0.9052747,-0.60174686,-0.57610106,-0.2930496,-0.40635788
0.35513395,0.42301804,-0.38015586,-0.11486799,0.34960282,0.2448078,0.60920507,0.67250216
1.2229211,1.2243654,0.8350188,1.2196127,1.6221876,1.5873357,1.7079905,1.3018372
-0.79448897,-0.77208555,0.003648052,-0.5197105,-1.0341786,-1.0549645,-1.0255731,-1.1885314
-0.025845746,-0.051617935,-0.46599057,-0.09987383,0.2384061,0.28756347,0.46627364,0.32187262
0.072184116,-0.11866292,0.5468593,0.54487526,0.09632142,0.26191005,0.42160755,0.124081634
-0.7610697,-0.88808405,-0.2599872,-0.36976883,-0.59556925,-0.63595897,-0.86477536,-1.0446835
0.352906,0.27296495,-0.07482942,0.3756554,0.8314553,0.87759167,0.73427004,0.9242361
0.09891953,0.08353626,-1.085227,-0.69107234,0.18280776,0.05668285,0.80573577,0.91524565
0.1835817,0.11971927,-3.057976e-05,0.31782076,0.60906184,0.6894667,0.689604,0.36682513
0.7104922,0.8646636,0.48187017,0.7290893,0.911764,0.8177337,0.5466726,0.47471112
-0.4001416,-0.3879071,0.5640263,0.1743052,-0.47201738,-0.3965272,-0.50744677,-0.3793864
1.0190635,1.0232303,0.6093961,0.95400184,1.4245044,1.416313,1.2523966,1.0860652
-1.070755,-1.2275658,-1.0177854,-1.4364966,-1.5963397,-1.533828,-1.3561021,-1.3683413
1.3443445,1.3190796,0.7737083,1.1917665,1.813693,1.6215403,2.0921187,1.9491532
-0.64076036,-0.6752428,0.104197316,-0.12343609,-0.47201738,-0.6188567,-0.63251173,-0.7749684
0.6648192,0.6592718,0.4499887,0.89616716,1.0414935,0.963103,0.97546685,0.88827413
0.45984766,0.28573543,1.3586107,1.1639202,0.46697715,0.5013418,0.23401007,0.27692014
-0.8056288,-0.8125254,0.19984175,-0.1791287,-0.66352284,-0.7471237,-0.70397747,-0.4962629
-0.9214822,-0.9508722,-0.5162652,-0.6139595,-0.73147637,-0.69581693,-0.7754432,-0.8558829
-0.7087129,-0.73590255,-0.47825268,-0.12986216,-0.48437256,-0.43928286,-0.56997925,-0.6760729
1.179476,1.1253941,0.6976832,1.1296477,1.4492148,1.5702335,1.5471927,1.4996282
0.6313999,0.42514646,0.34821323,0.52559704,0.8067449,0.963103,1.1183983,1.2029417
-0.26423654,-0.15271752,-1.0974891,-1.1237612,-0.66352284,-0.3623227,0.010679701,-0.3254434
-1.662276,-1.7522194,-2.5971446,-2.638172,-2.1770337,-2.2692256,-1.6955642,-1.8448379
-1.2088879,-1.2073458,-0.65973186,-0.8667183,-1.0527114,-1.1233736,-1.3203692,-1.2244934
-0.92928004,-1.027495,0.011005315,-1.1516074,-1.3121704,-1.4568678,-1.4275677,-1.4222844
1.1995276,1.2264937,0.8693527,1.1960505,1.585122,1.6129892,1.4399941,1.5176092
-0.6697237,-0.5688222,0.7160764,0.028647587,-0.5276157,-0.6445101,-0.8469089,-0.6580919
-0.4502705,-0.3549167,-0.019649949,0.08434021,-0.17549278,-0.15709549,-0.35558212,-0.3164529
-0.2486409,-0.40919122,0.24766396,0.25356007,-0.1631376,-0.011726216,-0.2841164,-0.082699865
-0.3488987,-0.33469677,-1.3083972,-1.1708857,-0.7438316,-0.5162431,-0.025053157,-0.23553836
0.9678206,1.0594133,-0.027007213,0.07148806,0.8067449,0.834836,1.1005318,1.4007328
-0.8290222,-0.918946,-0.22933196,-0.34192252,-0.6326349,-0.6616124,-0.73971033,-1.0446835
-0.63073456,-0.6741786,-0.2685707,-0.3569167,-0.47819495,-0.5162431,-0.4091814,-0.5681869
-0.64967215,-0.7156826,0.034303315,-0.16841859,-0.62027967,-0.6616124,-0.6593114,-0.7390064
0.12899688,-0.01011389,0.7822917,0.23428187,-0.2990447,-0.27681133,-0.56997925,-0.5412154
-0.21410765,-0.13994704,-0.48806238,-0.07416955,0.09632142,0.18494986,0.019612916,-0.0017853671
0.88650036,1.2084023,0.8521857,0.86403686,0.7943897,0.71512014,0.46627364,0.4207681
0.1323388,0.19314949,0.0551489,0.38636553,0.46697715,0.38162595,0.3233422,0.31288213
1.5181247,1.6500478,1.1869413,0.93900764,0.8314553,0.9716541,0.48414004,0.40278712
-0.054809116,0.025004914,-0.95157003,-0.7639012,-0.2990447,-0.42218062,0.37694147,0.09711014
-0.58171964,-0.5305107,-0.41081113,-0.27337775,-0.49672776,-0.42218062,-0.48064712,-0.48727238
-0.07263272,0.07608681,-0.051531423,-0.110583946,-0.08900645,-0.18274888,-0.13225172,-0.10967137
0.36515972,0.2793502,0.2170087,0.521313,0.714081,0.6296088,0.689604,0.6545211
2.7891707,2.6791353,2.1188614,1.7144202,1.8816466,1.8951765,2.4137144,2.6504123
0.088893756,0.23252513,-0.2930949,0.30068457,0.36813563,0.2961146,-0.007186727,0.043167137
0.33731034,0.23039672,0.12872152,0.4463422,0.63377225,0.5526486,0.47520685,0.46572062
-0.1650927,0.004784996,-0.28573763,-0.15770847,-0.12607202,-0.27681133,-0.016119942,-0.0017853671
-0.6697237,-0.7412236,-0.033138264,-0.08916371,-0.4225966,-0.38797608,-0.42704782,-0.4513104
-0.15729488,-0.2516887,-1.3034923,-1.0466483,-0.24344634,-0.17419775,0.6985372,0.50168264
-1.2200277,-1.2350152,-1.9975276,-2.016985,-1.6642932,-1.6877484,-1.3561021,-1.4852178
1.4345765,1.3520701,0.9956524,1.2153287,1.6530756,1.8353186,1.5829256,1.6254952
0.15016241,0.21975465,0.207199,0.30068457,0.49168754,0.2961146,0.28760934,0.35783464
0.7851286,0.7848481,0.35434428,0.74836755,1.1835783,1.1084722,1.2523966,1.1759702
0.78290063,0.52731025,1.1844888,0.9218715,0.7758569,0.6125065,0.53773934,0.3488441
0.8686768,0.70822525,0.6118485,0.78478193,0.8129225,0.9460007,0.80573577,0.81635016
-0.23750113,-0.35810933,0.52601373,0.31353673,0.083966225,0.18494986,0.12681149,0.08811963
0.6926686,0.63692343,1.2862643,1.1232218,0.88705367,0.7578758,0.72533685,0.69048315
-0.16732067,-0.026076984,-0.17292626,0.2021515,0.21987332,0.022478318,-0.007186727,-0.10967137
0.7940404,0.65714335,1.2359897,1.1424999,0.8191001,0.71512014,0.7700029,0.72644514
-1.1086302,-1.1222093,-0.22810574,-0.70178246,-1.1144873,-1.2430894,-1.2399703,-1.1795409
-1.0785528,-1.22863,0.015910158,-0.43831357,-0.9785802,-0.98655546,-1.141705,-0.9637689
-0.117191754,-0.371944,0.39971408,0.19786745,-0.09518404,-0.13999322,-0.123318516,-0.15462387
-0.14504115,-0.088865146,-0.07850806,0.1743052,0.2507613,0.39872822,0.10001185,0.052157637
0.047676653,0.31872582,-0.13859238,0.37779742,0.48550993,0.5013418,0.1357447,-0.19058587
0.067728214,-0.066516824,-1.1244657,-1.0230861,-0.23726875,-0.31101587,0.53773934,0.5736066
-1.5687021,-1.5351213,-2.2881393,-2.4282537,-2.1276128,-1.8929756,-1.9456942,-1.6650279
0.7851286,0.8135817,0.47083429,0.9432917,1.0909142,1.2965972,1.1273315,1.0321221
-0.15506692,-0.12611237,-0.11284196,0.3199628,0.2631165,0.15074532,0.314409,0.25893915
0.36850166,0.5411449,0.1826748,0.37137136,0.49786514,0.450035,0.439474,0.26792964
-0.8479598,-0.8838272,-0.5285273,-0.38904703,-0.5832141,-0.4649363,-0.65037817,-0.6041489
-1.6110331,-1.6798534,-2.5272505,-2.541781,-2.096725,-2.1409585,-1.7044975,-1.8088758
-1.5363967,-1.6191937,-2.0502546,-2.3104424,-2.0411265,-1.9955893,-1.686631,-1.9437333
0.47767127,0.42727485,0.2170087,0.60270995,0.8005673,0.8262848,0.7164036,0.6365401
0.76284903,0.9189381,0.906139,0.89188313,0.92411923,0.63815993,0.46627364,0.6185591
-0.38900182,-0.29638535,0.59100294,0.11861258,-0.33611026,-0.42218062,-0.49851355,-0.5861679
0.62137413,0.82209533,0.40952376,0.7697878,1.0970919,1.09137,0.8772015,1.0141411
1.3621681,1.2882177,0.94660395,1.1574941,1.6221876,1.3393528,1.770523,1.6165047
-0.7632977,-0.84019476,-0.018423738,-0.15556644,-0.5276157,-0.5247942,-0.81117606,-0.3254434
-0.0057941824,-0.030333808,0.6621231,0.27069625,-0.34228787,-0.34522042,-0.5342464,-0.5412154
-0.4090534,-0.41876906,-0.24036784,0.12503865,-0.13842721,-0.19985116,-0.38238174,-0.42433888
0.88204443,1.3382354,0.96867573,0.85118467,0.7882121,0.7407735,0.3858747,0.35783464
-1.57093,-1.5415065,-2.4254751,-2.4989405,-2.1832113,-2.046896,-1.8474288,-1.6020943
-0.6485582,-0.61671144,-0.31148806,-0.34620658,-0.62027967,-0.54189646,-0.6593114,-0.6041489
-0.25755268,-0.069709435,-0.2464989,-0.044181217,-0.24344634,-0.080135286,-0.27518317,-0.23553836
1.0625086,1.2169158,1.016498,0.8276224,0.7882121,0.70656896,0.49307325,0.5736066
-0.0692908,0.012234439,-0.1398186,0.27712232,0.36195803,0.30466574,0.40374112,0.3398536
-0.16063681,-0.07822309,0.6486348,0.29854256,-0.25580153,-0.3708738,-0.7129107,-0.5681869
0.09334966,0.15483807,-0.19131942,0.33067292,0.5843515,0.7322224,0.1357447,0.07912914
-0.06706285,0.09417832,-0.4328829,0.11004449,0.2754717,0.4756884,0.20721042,-0.010775867
-0.71094084,-0.63054615,-0.4095849,-0.28194585,-0.416419,-0.4991408,-0.51637995,-0.5951584
0.43756816,0.21443363,0.5860981,0.8211964,0.5102203,0.6638133,0.5824054,0.28591064
0.2660159,0.32511106,0.050244056,0.45276827,0.44844437,0.36452368,0.08214542,-0.07370937
-0.931508,-0.9263955,-0.040495526,-0.43402955,-0.9909354,-0.9266975,-1.2399703,-1.0177119
1.2229211,1.165834,0.7908752,1.1424999,1.5789443,1.7412561,1.6365248,1.4007328
1.6919049,1.7085792,1.069225,1.3952587,1.7333844,1.860972,2.1814508,1.8053052
-1.8193465,-1.889502,-2.7234442,-2.6167517,-2.2140992,-2.243572,-1.7580967,-1.8628188
-0.95155954,-0.97428477,-0.5800282,-0.99952376,-1.1453753,-1.0977201,-1.2757031,-1.2604554
1.0803322,1.0402576,0.52601373,1.1682042,1.4430373,1.536029,1.4667937,1.3917422
3.8998046,3.5720043,2.1090517,2.2285058,2.684734,2.6733296,3.0390394,3.1898422
-0.20853776,0.096306734,-0.3764772,0.17644723,0.2631165,0.17639872,-0.07865244,-0.09169037
-0.14504115,-0.3219263,-1.3267903,-1.1473234,-0.41024143,-0.62740785,0.21614364,0.07912914
0.48881105,0.40599075,0.034303315,0.47847253,0.7696793,0.85193825,0.85933506,0.89726466
1.5905331,1.6596256,1.2592877,1.5387743,1.8507587,1.8524209,2.065319,1.8412672
-1.2289394,-1.1796765,-0.21461742,-1.110909,-1.3554136,-1.3457031,-1.5079668,-1.3503604
-0.5483004,-0.44537422,-0.32375017,0.0029433041,-0.21255836,-0.23405568,-0.2841164,-0.2535194
-0.015819965,0.20591997,-0.21339121,-0.1598505,-0.0025201088,-0.011726216,-0.060786013,-0.0017853671
-0.8290222,-0.8987261,0.106649734,-0.23482132,-0.8797387,-0.7898794,-0.93624103,-0.8648734
-0.16063681,-0.06226,0.82888776,0.3756554,-0.2990447,-0.319567,-0.50744677,-0.5591964
-1.6990372,-1.683046,-2.3825576,-2.4775202,-2.1152577,-2.2008164,-1.7402303,-1.8088758
-1.5319408,-1.6532482,-2.1851377,-2.378987,-1.973173,-2.0811005,-1.7134306,-1.5031989
-0.7543859,-0.90298295,-0.26611826,-0.4040412,-0.61410207,-0.6445101,-0.7933096,-0.7839589
1.1605384,1.5031874,0.999331,0.9175874,0.73261374,0.8091826,0.49307325,0.29490113
-1.250105,-1.3914535,-0.68916094,-0.6032494,-1.1577305,-1.0549645,-0.98090714,-1.0177119
0.103375435,0.066508956,-0.013518896,0.38850754,0.4113788,0.36452368,0.0017464873,-0.05572837
1.0970417,1.2137233,0.84237605,1.0161206,0.8932312,0.9887564,0.689604,0.72644514
-0.24195704,-0.056938965,-0.087091535,-0.1512824,-0.447307,-0.319567,-0.43598104,-0.3793864
-0.57169384,-0.48900667,-0.041721735,-0.048465263,-0.2681567,-0.18274888,-0.51637995,-0.5322249
0.6503375,0.3687435,1.0275339,0.85332674,0.60906184,0.6638133,0.439474,0.36682513
-0.14949705,-0.13781863,0.99197376,0.18501532,-0.28668952,-0.319567,-0.27518317,-0.3254434
0.38966718,0.520925,0.7455054,0.31353673,-0.045763277,-0.0031750822,-0.025053157,-0.05572837
-0.06483489,0.04841745,-0.4095849,0.2642702,0.45462197,0.39872822,0.12681149,0.106100634
-1.0674131,-1.2403362,-0.49909827,-0.564693,-1.1144873,-0.97800434,-1.141705,-1.2874268
0.4676455,0.3165974,0.35189185,0.3199628,0.35578042,0.21915439,0.37694147,0.45673013
0.5411679,0.3357531,0.89019823,0.75479364,0.44844437,0.5013418,0.3858747,0.37581563
-0.34221485,-0.31234846,0.882841,0.17002115,-0.36082065,-0.3623227,-0.59677887,-0.6760729
-0.16620669,0.08247205,-0.12510405,0.25356007,0.34960282,0.2704612,-0.15905137,-0.22654787
-0.38454592,-0.40280598,0.11032837,0.16145305,-0.21255836,-0.2682602,-0.3377157,-0.24452887
0.14125061,0.34107417,-0.20848636,-0.12772013,0.43608916,0.39872822,0.6002718,0.6814926
1.1260052,1.3286575,1.1194997,1.0289726,1.0044279,1.0144098,0.689604,0.47471112
-0.8178825,-0.8508368,-0.34827438,-0.44259763,-0.46583977,-0.68726575,-0.56104606,-0.7839589
-0.74658805,-0.6943985,-0.44269258,-0.22625323,-0.34228787,-0.4734874,-0.32878247,-0.48727238
-0.20408186,-0.06758103,-0.12878269,0.10576044,0.23222852,0.22770552,0.14467792,0.32187262
0.14013663,-0.046296902,0.556669,0.30068457,0.07161103,0.2961146,0.35014182,0.17802463
0.94665504,1.2445853,1.0483794,0.79549205,0.652305,0.71512014,0.35907504,0.33086312
-1.1988621,-1.3957103,-0.0834129,-0.59896535,-1.2071513,-1.0549645,-1.1685046,-1.2604554
-0.018047916,0.08034364,-0.34459573,0.24499197,0.45462197,0.40727934,-0.042919584,0.08811963
-0.89808875,-0.8338095,-0.20358153,-0.45116574,-0.76854193,-0.84118617,-0.76650995,-0.9098259
-0.8479598,-0.90617555,-0.1398186,-0.37191084,-0.8179627,-0.76422596,-0.88264173,-0.8379019
1.2084395,1.093468,0.8031373,1.1360738,1.585122,1.5274779,1.6722577,1.4277042
-0.37563413,-0.17825846,-0.079734266,-0.3333544,-0.49672776,-0.5076919,-0.6057121,-0.5322249
-1.665618,-1.7788246,-2.4181178,-2.4196856,-2.170856,-2.0297937,-1.8384956,-1.8448379
-0.2519828,-0.030333808,-0.14472343,0.0115113985,-0.24344634,-0.08868642,-0.22158387,-0.2894814
-0.5516423,-0.6560871,-1.6124974,-1.4557748,-0.935337,-0.8069816,-0.4717139,-0.5591964
