Model,Band_Selection,N_Bands,OA,AA,Kappa
SVM,PCA Loadings,10,0.9005,0.906,0.8922
SVM,Mutual Information,10,0.761,0.77,0.7413
SVM,K-Means Clustering,10,0.9477,0.9545,0.9433
SVM,Laplacian Score,10,0.8615,0.8723,0.8501
SVM,Genetic Algorithm,10,0.9651,0.9689,0.9622
SVM,QPSO,10,0.9703,0.9739,0.9678
SVM,Quantum Amplitude (Qiskit),10,0.8944,0.9079,0.8856
Random Forest,PCA Loadings,10,0.8851,0.8945,0.8756
Random Forest,Mutual Information,10,0.7333,0.7414,0.7113
Random Forest,K-Means,10,0.9231,0.9337,0.9167
Random Forest,Laplacian Score,10,0.8328,0.8418,0.8189
Random Forest,Genetic Algorithm,10,0.9262,0.9355,0.92
Random Forest,QPSO,10,0.9292,0.9382,0.9234
Random Forest,Quantum (Qiskit),10,0.8697,0.8809,0.859
XGBoost,PCA Loadings,10,0.8913,0.8985,0.8822
XGBoost,Mutual Information,10,0.7292,0.735,0.7067
XGBoost,K-Means,10,0.9262,0.9368,0.92
XGBoost,Laplacian Score,10,0.839,0.8494,0.8256
XGBoost,Genetic Algorithm,10,0.9374,0.9451,0.9322
XGBoost,QPSO,10,0.9313,0.9371,0.9256
XGBoost,Quantum (Qiskit),10,0.8749,0.8851,0.8645
LightGBM,PCA Loadings,10,0.8903,0.8985,0.8811
LightGBM,Mutual Information,10,0.7159,0.7279,0.6923
LightGBM,K-Means,10,0.9262,0.9369,0.92
LightGBM,Laplacian Score,10,0.8154,0.8299,0.8
LightGBM,Genetic Algorithm,10,0.9385,0.9456,0.9333
LightGBM,QPSO,10,0.9344,0.9398,0.9289
LightGBM,Quantum (Qiskit),10,0.8728,0.8812,0.8623
KNN,PCA Loadings,10,0.8574,0.862,0.8455
KNN,Mutual Information,10,0.7169,0.731,0.6935
KNN,K-Means,10,0.9138,0.9266,0.9067
KNN,Laplacian Score,10,0.8246,0.8373,0.8101
KNN,Genetic Algorithm,10,0.9323,0.9412,0.9267
KNN,QPSO,10,0.9456,0.9522,0.9411
KNN,Quantum (Qiskit),10,0.8544,0.867,0.8423


Model,Band_Selection,N_Bands,OA,AA,Kappa
KNN,PCA Loadings,10,0.8574,0.862,0.8455
KNN,Mutual Information,10,0.7169,0.731,0.6935
KNN,K-Means,10,0.9138,0.9266,0.9067
KNN,Laplacian Score,10,0.8246,0.8373,0.8101
KNN,Genetic Algorithm,10,0.9323,0.9412,0.9267
KNN,QPSO,10,0.9456,0.9522,0.9411
KNN,Quantum (Qiskit),10,0.8544,0.867,0.8423


Model,Band_Selection,N_Bands,OA,AA,Kappa
LightGBM,PCA Loadings,10,0.8903,0.8985,0.8811
LightGBM,Mutual Information,10,0.7159,0.7279,0.6923
LightGBM,K-Means,10,0.9262,0.9369,0.92
LightGBM,Laplacian Score,10,0.8154,0.8299,0.8
LightGBM,Genetic Algorithm,10,0.9385,0.9456,0.9333
LightGBM,QPSO,10,0.9344,0.9398,0.9289
LightGBM,Quantum (Qiskit),10,0.8728,0.8812,0.8623


Model,Band_Selection,N_Bands,OA,AA,Kappa
Random Forest,PCA Loadings,10,0.8851,0.8945,0.8756
Random Forest,Mutual Information,10,0.7333,0.7414,0.7113
Random Forest,K-Means,10,0.9231,0.9337,0.9167
Random Forest,Laplacian Score,10,0.8328,0.8418,0.8189
Random Forest,Genetic Algorithm,10,0.9262,0.9355,0.92
Random Forest,QPSO,10,0.9292,0.9382,0.9234
Random Forest,Quantum (Qiskit),10,0.8697,0.8809,0.859


Model,Band_Selection,N_Bands,OA,AA,Kappa
XGBoost,PCA Loadings,10,0.8913,0.8985,0.8822
XGBoost,Mutual Information,10,0.7292,0.735,0.7067
XGBoost,K-Means,10,0.9262,0.9368,0.92
XGBoost,Laplacian Score,10,0.839,0.8494,0.8256
XGBoost,Genetic Algorithm,10,0.9374,0.9451,0.9322
XGBoost,QPSO,10,0.9313,0.9371,0.9256
XGBoost,Quantum (Qiskit),10,0.8749,0.8851,0.8645


0,1,2,3,4,5,6,7,8,9
1.1864449,1.2089087,0.9466075,0.8468176,0.43544325,0.68854314,0.89383715,1.2437185,1.3494501,1.8266952
-0.27319825,-0.22726296,0.10162776,0.025928887,-0.10400132,-0.057878457,-0.09388613,-0.0001705858,-0.21186063,-0.25037715
-0.37126583,-0.26802468,-0.07290205,0.20447217,0.896254,0.4576911,0.23654573,-0.29004443,-0.55339736,-0.6930319
0.949093,0.6830824,0.7827197,0.8016687,0.30185038,0.7026507,0.8634732,1.1189626,1.1908795,1.2818893
-0.41958895,-0.4025384,-0.014370715,0.05158166,-0.056651954,-0.046335854,0.015067073,-0.24968226,-0.22405837,-0.36955345
0.22282459,0.31486806,0.4155686,0.41379878,0.3965491,0.34867764,0.5312552,0.53554565,0.54439926,0.44765538
0.67336684,0.5281878,0.48048517,0.96379423,0.9943348,1.2259154,1.2349858,0.76304156,0.507806,0.65195763
-0.45085686,-0.24628511,-0.06545261,0.21986383,0.068485655,0.038309895,-0.013510818,-0.14694215,-0.29724482,-0.420629
-0.69815767,-0.6810769,-0.8625431,-0.7805942,-0.35343102,-0.7748023,-0.86013085,-0.8734614,-0.8827363,-0.5568304
5.3294435,5.1532855,4.521276,3.72198,2.697221,2.0108123,2.0976808,2.7261112,3.3010886,3.5292137
0.4544914,0.43987072,0.42940328,0.34299713,0.03720125,0.2960947,0.4955328,0.66764003,0.5200038,0.5668317
1.1907088,1.3407049,1.2190443,1.1525986,0.48279262,1.0130185,1.1635411,1.5189152,1.4714274,1.622393
-1.4272686,-1.5724,-1.7277427,-2.1237733,-2.5678594,-2.5613406,-2.630174,-2.2054133,-1.8829509,-1.5953667
-0.37552962,-0.28432938,-0.2889359,-0.33936659,0.0042257993,-0.025815673,0.079367325,0.021845149,-0.08988322,-0.3184779
0.32373467,0.28089994,0.08672888,0.111096084,-0.16065145,0.1511709,0.21689843,0.4364748,0.22725801,0.54980654
-0.33857664,-0.46639842,-0.030333808,-0.11875275,-0.14543201,-0.14765425,-0.14568356,-0.08456423,-0.2606516,-0.420629
0.28251788,0.31622678,0.74015146,0.44766045,0.2333629,0.1511709,0.40444082,0.6713093,0.37363088,0.0050006234
-0.34852552,-0.38487497,-0.34853145,-0.34654936,0.21476138,0.2871171,0.31870717,0.172286,-0.07768548,-0.23335195
1.1310154,1.0580902,0.897654,0.970977,0.41599616,0.8911799,0.981357,1.2180334,1.3616478,1.2308139
-0.08274822,-0.20959955,0.13887498,-0.012037216,-0.3035451,-0.20793228,-0.24749228,0.106238805,0.16626932,0.2433532
-1.6433014,-1.7340882,-1.817136,-2.249985,-2.6811597,-2.720372,-2.6426766,-2.3191614,-1.8463577,-1.7826438
0.14323354,0.24149694,-0.0026644473,0.18087162,0.27225703,0.4564086,0.422302,0.23099463,0.056489654,0.29442874
-0.50202256,-0.3875924,-0.2516887,0.050555546,0.5555077,0.14860587,-0.12425014,-0.6606426,-0.7485612,-0.9313845
0.65489036,0.532264,1.0349365,0.96276814,0.8793435,0.9347853,0.89383715,0.79239583,0.4956083,0.3625295
1.4451158,1.4752188,1.3808037,1.3311418,0.68402743,1.0668839,1.2171246,1.5189152,1.9349416,1.8777708
-0.10975233,-0.2802532,-0.1995426,-0.24701661,-0.6138525,-0.41698164,-0.25463676,0.08422307,0.22725801,0.17525247
0.93914413,0.96705574,1.3712258,1.4224657,1.1625942,0.9527405,1.0188655,0.9244903,0.4712128,0.48170575
-0.61288154,-0.60906446,-0.6614081,-0.28908718,0.5867921,0.2960947,0.038286608,-0.6349576,-0.6265838,-0.7100571
0.79985976,0.84612924,0.91255283,0.98739475,0.478565,0.50514406,0.63485,0.87312025,0.7151676,0.7711339
-0.17228816,-0.1674791,0.1612233,0.360441,0.95628625,0.69623816,0.47767165,-0.014847742,-0.27284932,0.0050006234
0.9576206,0.9724906,1.4850959,1.4532491,1.1084806,0.9245252,1.1296048,0.88779736,0.6541789,0.5668317
-0.6853662,-0.60498834,-0.36768717,-0.008958883,0.42952457,0.18451619,-0.06352212,-0.48818606,-0.79735214,-0.76113266
-0.76353604,-0.85499364,-0.92107445,-0.94477195,-0.5944055,-0.33618343,-0.49754885,-0.6606426,-0.6021883,-0.9143593
-0.3940061,-0.4079733,-0.26020235,-0.34347105,-0.027904127,0.034462363,0.14366758,-0.02585561,-0.27284932,0.056076176
0.3279985,0.14910369,0.33894575,0.21370718,0.18178593,0.28198707,0.4919606,0.48784485,0.5931902,0.51575613
-1.5992421,-1.666152,-1.6649545,-1.9698567,-2.2795355,-2.4151344,-2.3354642,-2.1907363,-1.7975668,-1.7315682
0.60940975,0.61107,1.0083314,0.96789867,0.87088823,0.7436911,0.87418985,0.7116715,0.62978345,0.37955466
0.48149553,0.5798193,0.3985413,0.81603426,1.122009,1.234893,1.0545878,0.63461643,0.5200038,0.39657983
0.76432806,0.7252028,0.36767933,-0.08283886,-0.6028607,-0.37978882,-0.059949886,0.6236085,1.2640659,1.7926449
0.85102546,0.8284658,0.5198608,0.6877704,0.8193113,0.95402294,0.80274516,0.641955,0.6907721,0.65195763
0.4516489,0.59340656,0.58264893,0.5677154,0.32298848,0.57439965,0.65985566,0.7740494,0.83714503,0.4306302
0.72737503,0.7877041,0.51241136,1.0345958,1.1879599,1.3259512,1.1045991,0.6309471,0.507806,0.49873096
-0.41532516,-0.37264645,0.04522483,0.28553492,0.14542837,0.015224689,-0.04208871,-0.34141448,-0.33383805,-0.43765417
0.7657493,0.83390075,1.3180155,1.332168,1.2353092,1.0861217,1.2314135,0.9611832,0.8005518,0.54980654
-0.70526403,-0.7381433,-0.93065226,-0.9304064,-0.64598244,-0.46571708,-0.58506864,-0.6349576,-0.9193295,-0.7100571
-0.8559185,-0.94331074,-0.60181254,-0.19365884,0.5555077,-0.30283812,-0.4921905,-0.97253215,-1.1388888,-0.86328375
-0.16944562,-0.14981568,0.03671118,-0.16800606,-0.38640648,-0.14508924,0.28119868,0.5098606,0.17846707,0.19227766
0.63215005,0.57438445,0.3974771,0.7236843,0.8345308,1.0386688,0.9474208,0.6566322,0.36143315,0.3114539
-0.37837216,-0.33731964,-0.4368606,-0.27882606,-0.19193585,0.056265052,0.24726243,-0.091902815,-0.49240866,-0.3014527
-0.08701202,-0.12535864,0.11759085,-0.11772663,-0.3035451,-0.19254215,0.077581204,0.3410733,0.056489654,0.056076176
0.66768175,0.6232985,1.4435918,1.2921497,1.1473747,1.0476463,0.91169834,0.8254195,0.4712128,0.34550428
1.2376106,1.0811886,0.79442596,0.72984093,0.16233887,0.7090633,0.94027627,1.2730728,1.593405,1.6734686
-0.24335161,-0.25579616,-0.4741078,-0.7990642,-1.3705969,-1.3468024,-1.1173317,-0.6753198,-0.30944255,0.073101364
0.9718333,1.0879822,0.8338016,1.1967213,1.1110172,1.3644266,1.1688994,0.8474352,0.5687947,0.6179073
0.9760971,0.8950433,0.7827197,0.7011098,0.08201405,0.70521575,0.8491842,1.2804114,1.5202185,1.5372671
-1.0904279,-1.2354364,-1.2956749,-1.027887,-0.08286321,-0.39774397,-0.5368435,-1.0679337,-1.4194369,-1.339989
0.85955304,0.8502054,0.60393304,0.6549349,0.5250688,0.7667763,0.76345056,0.7336872,1.0323088,0.8051843
-0.9454585,-0.9446694,-0.7231321,-0.27061716,0.7702709,-0.19125964,-0.5136239,-0.9211622,-1.1144934,-1.067586
-0.43238038,-0.37808135,-0.15697435,0.045424994,-0.07018034,0.06396012,-0.09210002,-0.34141448,-0.30944255,-0.4036038
-1.2083932,-1.1321734,-0.92213863,-0.5538237,0.1910867,-0.5054749,-0.7654666,-1.0349101,-1.2486686,-1.2037874
-1.5494976,-1.6104443,-1.8267138,-2.1627657,-2.5382662,-2.599816,-2.5140762,-2.2090828,-1.9195441,-1.7656186
-0.33715537,-0.36177665,-0.23146878,-0.26138216,-0.6223078,-0.3682462,-0.25285065,0.03285302,0.080885135,-0.029049745
-0.87865883,-0.89439666,-1.1967038,-1.1079236,-0.5377553,-0.5041924,-0.6761607,-0.9541857,-1.0535047,-1.1016364
-0.033003807,-0.212317,-0.063324206,-0.098230526,0.13105446,0.23966418,0.3633601,0.27502608,0.10528062,0.22632802
-0.07848441,0.013231248,0.247424,0.56874156,0.965587,0.5449019,0.422302,0.010837281,-0.06548774,-0.33550307
-0.7322681,-0.59411854,-0.18570791,0.30605713,1.1330009,0.61030996,0.09008403,-0.4404853,-0.71196795,-0.77815783
0.06790628,0.12464664,-0.035654843,-0.4163249,-0.7406812,-0.6516812,-0.60828817,-0.11391855,0.33703765,0.5327813
1.4962816,1.395054,1.7947799,1.3106196,0.9173921,1.009171,1.1796161,2.0069306,2.0935123,1.7245442
0.36210895,0.34611872,0.060123716,-0.5107271,-0.98081017,-0.8363629,-0.6154326,0.1759553,0.9957156,1.2818893
0.70889854,0.7360726,0.5539154,0.83963484,1.1076351,1.1925701,1.0206516,0.6236085,0.6419812,0.65195763
-0.8701312,-0.85091746,-0.39961335,0.05158166,0.8505957,0.48334134,0.05257555,-0.7046741,-0.79735214,-1.1697371
-0.28741094,-0.4188431,0.12716872,0.060816657,-0.10484684,-0.20536725,-0.23141722,-0.0625485,-0.1996629,-0.25037715
0.78280455,0.7618883,0.42514646,0.5677154,0.88441664,1.0309737,0.8777621,0.6896558,0.6053879,0.73708355
-0.28741094,-0.21095827,-0.18890053,-0.24188605,-0.54790163,-0.42082918,-0.30464807,-0.06621779,-0.06548774,0.0050006234
-0.67541736,-0.60091215,-0.64863765,-0.5897376,-0.076099016,-0.13995919,-0.14211132,-0.3377452,-0.5655951,-0.7100571
0.6648392,0.8040088,0.5720069,0.48767877,0.13866419,0.332005,0.5723359,0.8474352,0.92252916,0.9243606
-1.4343749,-1.4338101,-1.47659,-1.8364624,-2.1019754,-2.3971791,-2.3372505,-2.1063426,-1.7243803,-1.9018201
0.032374565,0.0010027285,0.034582768,0.071077764,-0.26718754,-0.05018339,0.15438429,0.2713568,-0.06548774,-0.063100114
0.7558004,0.73335516,0.42301804,0.7267626,0.81001055,0.99891084,0.8295369,0.6492936,0.6419812,0.41360503
-0.234824,-0.20552337,-0.28255066,-0.66874814,-1.1439964,-1.3339773,-1.1852043,-0.7597135,-0.4192222,-0.11417566
-0.20924117,-0.24492638,-0.22295512,0.038242217,0.33905345,0.4794938,0.34014058,-0.12125713,-0.38262898,-0.35252824
1.5076518,1.3977715,1.4787107,1.3711601,0.7136208,1.0566239,1.3385806,1.8161275,1.7275801,1.5542923
-0.2305602,-0.16612037,0.2942491,0.65185654,0.9630504,0.67828304,0.50446343,-0.05887921,-0.38262898,-0.57385564
-0.2675132,-0.27210087,-0.15484594,-0.21520716,-0.5749584,-0.2746229,-0.22963111,-0.007509164,0.019896436,-0.13120085
0.27114773,0.30399826,0.12823291,0.10083498,-0.0930095,0.13193321,0.2347596,0.45115197,0.22725801,0.3114539
-0.09696091,-0.024813034,-0.29851377,-0.0766822,0.30776903,0.39356554,0.41694364,0.06954591,-0.028894523,-0.26740232
-0.06569299,-0.05470497,-0.111213475,-0.07360387,0.1082253,0.23196912,0.34014058,0.23466392,-0.028894523,-0.029049745
-0.08132695,-0.13486971,-0.0452327,-0.17826718,-0.58087707,-0.30925068,-0.059949886,0.20530961,0.019896436,-0.1822764
-0.45796323,-0.44194138,-0.29957798,-0.08283886,0.47264633,0.28583458,0.07222285,-0.4771782,-0.6265838,-0.4036038
1.2973039,1.365162,1.2499063,1.1433636,0.55973536,1.0014759,1.0599462,1.5702852,1.8129643,2.0650477
-0.48070353,-0.51667124,-0.04948952,0.047477216,-0.12091181,-0.027098184,-0.022441408,-0.20198148,-0.30944255,-0.38657862
4.5079503,4.5921326,4.0115213,3.404912,2.7259688,2.135216,2.188773,2.4655917,3.0205405,2.8822567
-1.0264708,-1.0710309,-1.1988322,-0.97760755,-0.10484684,-0.45032692,-0.74224705,-1.1266423,-1.175482,-1.3570142
0.8496042,0.8284658,1.2467136,1.3116457,1.1904964,1.0886867,1.0849519,0.89513594,0.7761563,0.63493246
0.5880907,0.5281878,1.1966959,1.0623008,0.9698146,0.9335028,0.9331318,0.7483644,0.39802638,0.3284791
1.75211,1.7483224,1.4936095,1.4399096,0.8311487,1.2451531,1.4814701,1.757419,1.7275801,1.7245442
0.33510482,0.33253148,0.032454357,0.06697332,0.021981811,0.3768929,0.4026547,0.20897889,0.2516535,0.2433532
-1.1515424,-1.2286428,-1.2669414,-1.0596964,-0.6975594,-0.6824615,-0.77975553,-1.1303116,-1.0779002,-1.254863
-1.5836082,-1.5764762,-1.6000379,-1.741034,-2.0630813,-2.3304887,-2.3015282,-2.0916655,-1.8585554,-1.612392
-1.5807656,-1.5465842,-1.6298357,-1.907264,-2.2085116,-2.408722,-2.3408227,-2.1100118,-1.8707532,-1.5613164
-0.018791117,-0.0098670665,-0.00053603493,-0.081812754,-0.492097,-0.21434484,-0.11889178,0.21264818,0.2516535,0.60088205
-0.41106135,-0.3916686,-0.005857066,0.25680384,0.16402991,0.12039062,0.12580639,-0.07355636,-0.21186063,-0.26740232
0.023846949,0.03768829,0.23465353,0.23012495,0.16064781,-0.05018339,0.19010665,0.24934107,-0.1752674,-0.11417566
-0.8559185,-0.87809193,-1.0051467,-0.9283542,-0.29593536,-0.36183363,-0.4921905,-0.7780599,-0.9315273,-0.8462586
2.830853,2.7048643,2.781299,2.4547331,2.107045,1.919754,1.8851328,2.0546312,2.4472468,2.354476
-1.5097021,-1.5438668,-1.646863,-2.1063294,-2.5137458,-2.5536456,-2.585521,-2.2090828,-1.83416,-1.7996689
-0.18650086,-0.20416465,0.022876501,-0.11875275,-0.39317068,-0.11815649,0.09187015,0.28603396,0.032094177,0.022025807
-0.31867886,-0.1511744,0.040968005,-0.14953607,-0.26718754,-0.077116124,0.11508969,0.3410733,0.044291917,-0.33550307
0.27114773,0.16404966,0.16973697,0.09159998,-0.20884635,0.16656104,0.15438429,0.48417556,0.27604896,0.3284791
-0.97672635,-1.0180405,-1.1105031,-0.8236909,0.14035523,-0.38107133,-0.6761607,-1.0385793,-1.1632843,-1.152712
-1.5267574,-1.4745718,-1.652184,-1.8456974,-2.1873734,-2.4048743,-2.3676145,-2.0696497,-1.7487757,-1.6294171
-0.14102024,-0.13622843,-0.475172,-0.9683725,-1.4196373,-1.4724885,-1.347741,-0.741367,-0.016696783,0.19227766
0.8623956,1.0322745,0.7667566,0.75138927,0.24689129,0.69110817,0.8688315,1.1006162,0.7761563,0.9243606
0.5795631,0.6627015,0.5358239,0.42611212,0.1809404,0.39356554,0.50624955,0.86578166,0.83714503,0.7030332
-0.3399979,-0.39438605,-0.24743187,-0.37322825,-0.65951085,-0.35798612,-0.25642288,0.27502608,-0.028894523,0.090126544
0.29673058,0.23742077,0.03671118,0.3019527,0.6214586,0.82320684,0.6705724,0.2676875,0.30044445,0.039050993
-1.6234037,-1.602292,-1.7373205,-2.1976533,-2.6287372,-2.6152062,-2.5908792,-2.2531142,-1.8463577,-1.8337193
-0.536133,-0.5221061,-0.49432772,-0.3773327,0.18178593,-0.05916097,-0.013510818,-0.34141448,-0.27284932,-0.3184779
-0.7379532,-0.8468413,-0.3229905,-0.08899553,0.30354142,-0.007860515,-0.27428406,-0.37810737,-0.6509793,-0.72708225
-0.48070353,-0.36449412,-0.06226,0.0054066693,-0.086245306,0.020354735,-0.07781107,-0.24234368,-0.22405837,-0.35252824
-0.44659308,-0.53433466,-0.61032623,-0.62052095,-0.12344838,-0.009143027,-0.14746967,-0.3083909,-0.50460637,-0.5398053
-1.6660417,-1.5737587,-1.6383493,-1.8590368,-2.2372594,-2.4010267,-2.3836896,-2.1320276,-1.8585554,-1.6464423
-0.29167476,-0.17699017,0.06331634,0.17061052,-0.0025383953,-0.019403117,-0.10817508,-0.15061145,-0.27284932,-0.28442752
-0.7479021,-0.79249233,-0.79230547,-0.8883359,-0.5783405,-0.3323359,-0.1885504,-0.38177666,-0.4802109,-0.7441074
-0.40964007,-0.4759095,-0.53583175,-0.35270604,0.11076187,0.06780766,0.0079226,-0.43314672,-0.6875725,-0.77815783
0.012476798,0.070297666,-0.17825846,-0.4522388,-0.7702745,-0.9889817,-0.8958532,-0.5909262,-0.49240866,-0.1822764
0.38058543,0.44666433,0.42301804,0.048503324,-0.26380545,-0.32079327,-0.18319204,0.3410733,0.54439926,0.5838569
1.2049214,1.2401593,1.2243654,1.1967213,0.54028827,1.0104535,1.252847,1.643671,1.3372524,1.435116
-0.9056629,-1.0030946,-0.77208555,-0.23880772,0.10737978,-0.13867667,-0.5011211,-1.0202329,-1.3462504,-1.067586
0.05085106,-0.09139053,-0.051617935,-0.086943306,-0.5445195,-0.20408475,-0.12246402,0.20530961,0.36143315,0.48170575
0.07785517,0.029535942,-0.11866292,0.1028872,0.3686468,0.5372068,0.3937241,0.28236467,0.34923542,-0.029049745
-0.631358,-0.6321628,-0.88808405,-0.7867509,-0.53944635,-0.3323359,-0.47611544,-0.7193513,-1.0169115,-0.67600673
0.37063655,0.33660764,0.27296495,0.16650607,-0.15135068,0.27044445,0.4312326,0.6896558,0.66637665,0.65195763
0.42464477,0.28769356,0.08353626,-0.4809699,-1.0366148,-0.9145961,-0.7190275,-0.014847742,0.8615405,1.1116376
0.45733395,0.33117273,0.11971927,0.10493942,-0.04143252,0.19862382,0.25976527,0.5392149,0.48341054,0.3284791
0.6150948,0.5852542,0.8646636,0.86836594,0.32298848,0.58337724,0.58662486,0.7667108,0.43461958,0.48170575
-0.4309591,-0.51667124,-0.3879071,0.024902776,0.73983204,0.44999605,0.25083467,-0.3377452,-0.39482674,-0.38657862
1.0741646,1.1260265,1.0232303,1.0417787,0.3128422,0.7642113,0.99564594,1.3611357,1.0567043,1.2308139
-1.1501212,-1.0995641,-1.2275658,-0.9858164,-1.0535252,-1.4160581,-1.5317112,-1.5449413,-1.5170188,-1.527266
1.4635924,1.3882602,1.3190796,1.1833819,0.52675986,1.0707315,1.2349858,1.7647575,2.0081282,2.082073
-0.61146027,-0.5846074,-0.6752428,-0.4994399,0.15642019,0.12167313,-0.11710567,-0.54689467,-0.7363635,-0.8462586
0.8794508,0.8991195,0.6592718,0.6887965,0.26211074,0.8193593,0.8509703,0.98686826,0.92252916,0.8903102
0.40332574,0.54177505,0.28573543,0.83963484,1.1228545,1.3297988,1.0510156,0.5428842,0.21506026,0.29442874
-0.8402845,-0.78841615,-0.8125254,-0.6071815,0.35427287,0.07678524,-0.23320335,-0.5322175,-0.49240866,-0.72708225
-0.79196143,-0.705534,-0.9508722,-0.9211714,-0.5470561,-0.59909827,-0.5350573,-0.77439064,-0.9193295,-1.0335356
-0.5688222,-0.6253692,-0.73590255,-0.7108187,-0.2933988,-0.19382466,-0.20283933,-0.43314672,-0.5290019,-0.76113266
1.2702998,1.2469529,1.1253941,1.0520397,0.4540448,0.9668481,1.1421076,1.4712144,1.6543937,1.5883427
0.73163885,0.61922234,0.42514646,0.39225045,0.081168525,0.46025613,0.58305264,0.92082095,0.9469247,0.97543615
-0.0031571595,0.0050789015,-0.15271752,-0.48712656,-1.0949559,-1.2583091,-1.0869678,-0.6092726,-0.1996629,0.039050993
-1.5097021,-1.6145204,-1.7522194,-2.1791835,-2.6185908,-2.6318786,-2.6087403,-2.2604527,-1.9439396,-1.714543
-1.0790577,-1.0384214,-1.2073458,-1.1253675,-0.55297476,-0.6196184,-0.83869743,-1.148658,-1.175482,-1.1016364
-1.1856529,-0.996301,-1.027495,-0.52509266,-0.08962741,-0.8184077,-1.1316208,-1.3614768,-1.3950415,-1.339989
1.3442057,1.3624445,1.2264937,1.2521313,0.58510107,1.1130544,1.3260778,1.5629467,1.7397778,1.6734686
-0.86160356,-0.7571655,-0.5688222,-0.10643941,0.8336852,0.5230992,0.1061591,-0.45883176,-0.7363635,-0.9143593
-0.34710425,-0.33460218,-0.3549167,-0.38041103,0.069331184,0.05370003,0.08472568,-0.08456423,-0.2606516,-0.38657862
0.030953294,-0.062857315,-0.40919122,-0.20391995,0.12090817,0.24735925,0.26155138,-0.117587835,-0.0044990433,-0.3184779
-0.21776877,-0.20824082,-0.33469677,-0.7282626,-1.3503042,-1.2749817,-1.1619847,-0.7083434,-0.12647644,0.14120209
1.0002587,0.9833604,1.0594133,0.6138904,0.14796495,-0.08352869,0.1561704,0.75203365,1.2030772,1.4521412
-0.5503457,-0.81694937,-0.918946,-0.7754637,-0.21899265,-0.20023721,-0.33501208,-0.7376977,-0.8827363,-0.6930319
-0.403955,-0.37400517,-0.6741786,-0.5969204,-0.1758709,-0.34900853,-0.26535347,-0.4441546,-0.38262898,-0.420629
-0.70526403,-0.6077058,-0.7156826,-0.52817094,0.09554244,0.06524263,-0.09388613,-0.6606426,-0.6021883,-0.5908808
-0.3399979,-0.16883782,-0.01011389,0.406616,0.8768069,0.44999605,0.3026321,-0.1616193,-0.4802109,-0.5568304
-0.27035573,-0.28840557,-0.13994704,-0.19878939,-0.53944635,-0.12200403,-0.1403252,0.08422307,0.10528062,0.073101364
0.62220114,0.63145083,1.2084023,1.2141652,1.068741,0.89631,0.8688315,0.7740494,0.39802638,0.51575613
0.1631313,0.093395986,0.19314949,0.09570442,0.1809404,0.1537359,0.2722681,0.5061913,0.30044445,0.20930283
0.9803609,1.1518422,1.6500478,1.6728368,1.246301,0.9129826,1.0688767,0.97586036,0.7395631,0.37955466
0.13896973,0.15725602,0.025004914,-0.40914214,-0.8607456,-0.9338338,-0.80118895,-0.271698,0.019896436,0.073101364
-0.5872987,-0.62265176,-0.5305107,-0.60410315,-0.23252104,-0.2656453,-0.26178125,-0.44782388,-0.43141994,-0.36955345
-0.367002,-0.123999916,0.07608681,0.15829718,0.03466468,-0.037358277,-0.09210002,-0.1652886,-0.43141994,-0.33550307
0.55824405,0.45209923,0.2793502,0.28758714,0.12851788,0.35765523,0.452666,0.6382857,0.7151676,0.48170575
2.6546156,2.646439,2.6791353,2.4126627,2.3268812,2.0108123,1.8940634,2.0105999,2.4960377,2.3034005
-0.0074209664,-0.034324102,0.23252513,0.017719999,-0.18432614,0.047287475,0.16688712,0.49151415,0.14187384,-0.14822604
0.5568228,0.43035963,0.23039672,0.28656104,0.080322996,0.22042651,0.47052717,0.6566322,0.33703765,0.3114539
-0.3527893,-0.32237366,0.004784996,-0.024350546,-0.13528572,-0.19638968,-0.17604756,-0.0625485,-0.21186063,-0.21632677
-0.65836215,-0.7191212,-0.7412236,-0.5599804,-0.052424334,-0.025815673,-0.1689031,-0.43314672,-0.6021883,-0.43765417
-0.033003807,0.11785302,-0.2516887,-0.8534481,-1.2784348,-1.3660401,-1.076251,-0.25335154,0.75176084,0.73708355
-1.2282909,-1.2761981,-1.2350152,-1.6137964,-1.946399,-2.0752687,-2.0604022,-1.6843742,-1.553612,-1.4421401
1.5758727,1.5689707,1.3520701,1.4317007,0.6409057,0.98480326,1.2760665,1.555608,1.5080208,1.8777708
0.19582048,0.19665903,0.21975465,0.14290552,0.27394807,0.12552066,0.391938,0.51719916,0.44681734,0.3625295
0.8936635,0.665419,0.7848481,0.600551,0.5106949,0.5679871,0.71522534,1.0529155,1.0810997,0.94138575
0.7344814,0.7999326,0.52731025,0.8427131,0.73137677,0.98480326,0.93670404,0.5759078,0.507806,0.44765538
0.87660825,0.7578122,0.70822525,0.82732147,0.5563532,0.5897898,0.7116531,0.83642733,0.8005518,0.60088205
-0.1793945,-0.3128626,-0.35810933,-0.12901385,0.23251738,0.43973595,0.39551023,0.06220733,-0.016696783,0.12417691
0.7117411,0.6069938,0.63692343,0.795512,0.82523,1.132292,1.1260326,0.80340374,0.6907721,0.7200584
-0.2987811,-0.34003708,-0.026076984,-0.11259608,-0.01691231,-0.057878457,0.079367325,0.3043804,0.1296761,-0.09715048
0.65773284,0.6790062,0.65714335,0.9484026,0.8818801,1.2451531,1.1849744,0.83642733,0.6785744,0.63493246
