Model,Band_Selection,N_Bands,OA,AA,Kappa
SVM,PCA Loadings,12,0.8985,0.904,0.89
SVM,Mutual Information,12,0.7764,0.7864,0.7579
SVM,K-Means Clustering,12,0.9446,0.9519,0.94
SVM,Laplacian Score,12,0.8646,0.8773,0.8534
SVM,Genetic Algorithm,12,0.9713,0.9744,0.9689
SVM,QPSO,12,0.9754,0.9779,0.9733
SVM,Quantum Amplitude (Qiskit),12,0.9046,0.9177,0.8967
Random Forest,PCA Loadings,12,0.8892,0.8989,0.88
Random Forest,Mutual Information,12,0.7426,0.7523,0.7212
Random Forest,K-Means,12,0.9231,0.9341,0.9167
Random Forest,Laplacian Score,12,0.8297,0.8414,0.8156
Random Forest,Genetic Algorithm,12,0.9292,0.9386,0.9234
Random Forest,QPSO,12,0.9395,0.9468,0.9345
Random Forest,Quantum (Qiskit),12,0.8677,0.8785,0.8567
XGBoost,PCA Loadings,12,0.8974,0.9049,0.8889
XGBoost,Mutual Information,12,0.7374,0.7454,0.7156
XGBoost,K-Means,12,0.9272,0.9367,0.9211
XGBoost,Laplacian Score,12,0.8451,0.857,0.8322
XGBoost,Genetic Algorithm,12,0.9323,0.9388,0.9267
XGBoost,QPSO,12,0.9374,0.9446,0.9322
XGBoost,Quantum (Qiskit),12,0.8749,0.8857,0.8645
LightGBM,PCA Loadings,12,0.8872,0.8961,0.8778
LightGBM,Mutual Information,12,0.7344,0.7464,0.7123
LightGBM,K-Means,12,0.9313,0.9425,0.9256
LightGBM,Laplacian Score,12,0.8256,0.8361,0.811
LightGBM,Genetic Algorithm,12,0.9374,0.9421,0.9322
LightGBM,QPSO,12,0.9395,0.9417,0.9345
LightGBM,Quantum (Qiskit),12,0.8738,0.8833,0.8634
KNN,PCA Loadings,12,0.8605,0.871,0.849
KNN,Mutual Information,12,0.7272,0.7376,0.7045
KNN,K-Means,12,0.9241,0.9356,0.9178
KNN,Laplacian Score,12,0.8236,0.8394,0.809
KNN,Genetic Algorithm,12,0.9323,0.9422,0.9267
KNN,QPSO,12,0.9426,0.9499,0.9378
KNN,Quantum (Qiskit),12,0.8472,0.8604,0.8345


Model,Band_Selection,N_Bands,OA,AA,Kappa
KNN,PCA Loadings,12,0.8605,0.871,0.849
KNN,Mutual Information,12,0.7272,0.7376,0.7045
KNN,K-Means,12,0.9241,0.9356,0.9178
KNN,Laplacian Score,12,0.8236,0.8394,0.809
KNN,Genetic Algorithm,12,0.9323,0.9422,0.9267
KNN,QPSO,12,0.9426,0.9499,0.9378
KNN,Quantum (Qiskit),12,0.8472,0.8604,0.8345


Model,Band_Selection,N_Bands,OA,AA,Kappa
LightGBM,PCA Loadings,12,0.8872,0.8961,0.8778
LightGBM,Mutual Information,12,0.7344,0.7464,0.7123
LightGBM,K-Means,12,0.9313,0.9425,0.9256
LightGBM,Laplacian Score,12,0.8256,0.8361,0.811
LightGBM,Genetic Algorithm,12,0.9374,0.9421,0.9322
LightGBM,QPSO,12,0.9395,0.9417,0.9345
LightGBM,Quantum (Qiskit),12,0.8738,0.8833,0.8634


Model,Band_Selection,N_Bands,OA,AA,Kappa
Random Forest,PCA Loadings,12,0.8892,0.8989,0.88
Random Forest,Mutual Information,12,0.7426,0.7523,0.7212
Random Forest,K-Means,12,0.9231,0.9341,0.9167
Random Forest,Laplacian Score,12,0.8297,0.8414,0.8156
Random Forest,Genetic Algorithm,12,0.9292,0.9386,0.9234
Random Forest,QPSO,12,0.9395,0.9468,0.9345
Random Forest,Quantum (Qiskit),12,0.8677,0.8785,0.8567


Model,Band_Selection,N_Bands,OA,AA,Kappa
XGBoost,PCA Loadings,12,0.8974,0.9049,0.8889
XGBoost,Mutual Information,12,0.7374,0.7454,0.7156
XGBoost,K-Means,12,0.9272,0.9367,0.9211
XGBoost,Laplacian Score,12,0.8451,0.857,0.8322
XGBoost,Genetic Algorithm,12,0.9323,0.9388,0.9267
XGBoost,QPSO,12,0.9374,0.9446,0.9322
XGBoost,Quantum (Qiskit),12,0.8749,0.8857,0.8645


0,1,2,3,4,5,6,7,8,9,10,11
-1.4286898,-1.3876135,-1.4925531,-1.8385146,-2.2280552,-2.3028746,-2.3671963,-2.299742,-1.6730936,-1.5347663,-1.6170006,-1.6261553
-0.5475032,-0.59411854,-0.19634998,0.10596553,0.597134,0.51267725,0.13215931,-0.29393137,-0.71623576,-0.7486435,-0.8128946,-0.7351049
-0.08132695,-0.10361905,-0.07715888,-0.518936,-1.0165591,-0.98906577,-0.9952147,-0.9762285,-0.36549044,-0.14118494,-0.1785444,0.06269583
3.6878781,3.588035,3.3314936,3.1422274,2.5443563,2.4309938,2.0865972,2.0030165,1.9666584,1.9134544,2.10869,1.8862404
-1.0449473,-1.1063577,-1.1605208,-0.9098842,-0.90620023,-0.98906577,-1.3512276,-1.4781276,-1.5038744,-1.3382356,-1.4115068,-1.57435
0.09491039,0.053992976,-0.2719086,-0.81958646,-1.2961351,-1.3034445,-1.1308386,-0.89228094,0.11447685,0.89506793,0.81318617,0.73616403
0.71458364,0.7510185,0.598612,0.7626765,1.005462,1.0643557,1.1335968,0.95813745,0.8098141,0.72533685,0.43793678,0.76724714
-0.6228304,-0.7123276,-0.80507594,-0.7652026,-0.38873932,-0.47722602,-0.5132654,-0.6118604,-0.7254659,-0.76650995,-0.76822203,-0.9112428
-0.49633747,-0.56830275,0.033518564,0.121357195,-0.012292686,0.03547981,-0.064011045,-0.26356736,-0.25165203,-0.16798459,-0.1785444,-0.18596934
1.7222633,1.7754968,1.5723608,1.462484,0.90491277,0.8816176,1.196565,1.3707308,2.0097322,2.1993172,1.9925414,1.7826298
-0.6157241,-0.5778138,-0.7614435,-0.7518631,-0.4892886,-0.3152733,-0.35221192,-0.4261041,-0.62701106,-0.68611103,-0.6520734,-0.67293864
-0.05005903,-0.0506288,-0.30915582,-0.080786645,0.20474659,0.2112894,0.21329148,0.28119868,-0.020898538,-0.016119942,-0.21428245,-0.07199781
-0.7564297,-0.7870574,-0.8295527,-0.8411348,-0.4095849,-0.3940845,-0.36553213,-0.31357867,-0.5224028,-0.48958033,-0.5627283,-0.52788395
0.6648392,0.73335516,0.4719715,0.7503632,1.005462,0.98641056,1.113011,0.950993,0.7021291,0.41267434,0.5094129,0.56002617
-0.02874,0.021383593,0.08034364,-0.07360387,-0.072377004,-0.013885445,0.069191046,0.21689843,0.13293713,0.10001185,0.08055638,0.15594527
0.023846949,-0.0098670665,0.18037902,-0.13003996,-0.4120373,-0.44864613,-0.6222489,-0.62257713,-0.21473148,-0.18585101,-0.044526756,0.031612683
-0.5773498,-0.53569335,-0.47091517,-0.19365884,0.21087764,0.30742177,0.24598654,-0.054591537,-0.58393705,-0.63251173,-0.5448593,-0.70402175
-0.7137916,-0.69602287,-0.68162805,-0.6636176,-0.29677352,-0.23732817,-0.0967061,-0.1796198,-0.4577918,-0.42704782,-0.50018674,-0.39319032
-0.6924726,-0.6552611,-0.815718,-0.7641765,-0.2955473,-0.1056875,-0.14756508,-0.19390875,-0.5254795,-0.68611103,-0.6163354,-0.6107723
-0.75216585,-0.9351584,-1.0572928,-0.6543826,0.013457736,-0.06498282,-0.14877601,-0.36001772,-0.92237556,-0.9630407,-1.0451919,-1.0355754
-0.9028204,-0.8740158,-0.9827984,-0.7354454,0.36905882,0.3533228,0.023175776,-0.3100064,-0.92545223,-0.9898403,-0.9915848,-0.97340906
-0.49633747,-0.45009375,-0.031398013,-0.08899553,-0.2685707,-0.18276659,-0.16209622,-0.32429537,-0.24857533,-0.14118494,-0.10706833,0.07305688
0.7160049,0.77547556,0.8987182,0.943272,0.49290606,0.44512483,0.41551647,0.69736415,0.81904423,0.6360047,0.5808889,0.6532756
6.3897104,6.272874,5.3077245,4.580835,3.0127687,2.9436996,2.0260508,2.0619586,2.6096914,3.1015718,3.1093552,3.015595
-0.9028204,-0.85091746,-0.70610476,-0.07873442,0.40707132,0.38190266,-0.23838468,-0.52612674,-1.0269837,-1.0434396,-1.0898644,-1.1391858
1.1864449,1.2089087,0.9466075,0.8468176,0.6130747,0.5282663,0.68555343,0.89383715,1.3051649,1.645458,1.4296674,1.2024112
-0.27319825,-0.22726296,0.10162776,0.025928887,-0.16434279,-0.0996251,-0.08580775,-0.09388613,-0.2393452,-0.25731674,-0.10706833,-0.24813563
-0.37126583,-0.26802468,-0.07290205,0.20447217,0.7074929,0.6936832,0.473641,0.23654573,-0.48855895,-0.5878457,-0.58059734,-0.69366074
0.949093,0.6830824,0.7827197,0.8016687,0.5211089,0.5005525,0.6661786,0.8634732,1.2805512,1.1719977,1.2688462,1.1298839
-0.41958895,-0.4025384,-0.014370715,0.05158166,-0.15453312,0.029417412,-0.059167333,0.015067073,-0.29780275,-0.18585101,-0.3661691,-0.25849667
0.22282459,0.31486806,0.4155686,0.41379878,0.30039102,0.35592097,0.3174313,0.5312552,0.5544469,0.36800826,0.5094129,0.36316624
0.67336684,0.5281878,0.48048517,0.96379423,1.2776809,1.2185138,1.2401584,1.2349858,0.8559648,0.5824054,0.5094129,0.42533255
-0.45085686,-0.24628511,-0.06545261,0.21986383,0.020815,0.09350564,-0.02889413,-0.013510818,-0.37472057,-0.4181146,-0.258955,-0.17560828
-0.69815767,-0.6810769,-0.8625431,-0.7805942,-0.49909827,-0.3603083,-0.73728704,-0.86013085,-0.81776726,-0.76650995,-0.7414185,-0.83871543
5.3294435,5.1532855,4.521276,3.72198,2.5087962,2.3080137,2.007887,2.0976808,2.9542832,3.6822307,3.8330505,3.3160653
0.4544914,0.43987072,0.42940328,0.34299713,0.12872152,0.16452232,0.33801708,0.4955328,0.5790606,0.40374112,0.44687128,0.311361
1.1907088,1.3407049,1.2190443,1.1525986,0.76021993,0.76816416,0.96406686,1.1635411,1.5759157,1.6543912,1.7066371,1.5236037
-1.4272686,-1.5724,-1.7277427,-2.1237733,-2.5198932,-2.6068606,-2.652975,-2.630174,-2.0053787,-1.731297,-1.9207739,-1.8851814
-0.37552962,-0.28432938,-0.2889359,-0.33936659,-0.07728184,-0.02427813,0.030441346,0.079367325,-0.07012595,-0.1143853,-0.18747891,-0.17560828
0.32373467,0.28089994,0.08672888,0.111096084,-0.051531423,-0.034670815,0.12852652,0.21689843,0.5144496,0.47520685,0.43793678,0.28027788
-0.33857664,-0.46639842,-0.030333808,-0.11875275,-0.2232009,-0.1602491,-0.12576838,-0.14568356,-0.27318904,-0.13225172,-0.20534794,-0.12380305
0.28251788,0.31622678,0.74015146,0.44766045,0.08335174,0.11688918,0.14426859,0.40444082,0.46214548,0.26080972,0.026949322,0.37352732
-0.34852552,-0.38487497,-0.34853145,-0.34654936,0.123816684,0.2095573,0.20844777,0.31870717,-0.008591684,-0.016119942,0.00014579095,-0.051275708
1.1310154,1.0580902,0.897654,0.970977,0.7320171,0.6365234,0.8187555,0.981357,1.3574691,1.3506619,1.1080251,1.2542164
-0.08274822,-0.20959955,0.13887498,-0.012037216,-0.3727986,-0.36637068,-0.2347519,-0.24749228,-0.05166567,0.16254435,0.10735991,0.17666738
-1.6433014,-1.7340882,-1.817136,-2.249985,-2.6915627,-2.7584205,-2.6602407,-2.6426766,-2.1130636,-1.7580967,-1.9118394,-1.988792
0.14323354,0.24149694,-0.0026644473,0.18087162,0.486775,0.447723,0.48817214,0.422302,0.14216727,0.06427899,0.16096696,0.010890585
-0.50202256,-0.3875924,-0.2516887,0.050555546,0.41810724,0.38190266,0.14547952,-0.12425014,-0.6762385,-0.9183746,-0.7950256,-0.7765491
0.65489036,0.532264,1.0349365,0.96276814,0.8068159,0.7543072,0.9664887,0.89383715,0.6805921,0.3948079,0.41113326,0.6532756
1.4451158,1.4752188,1.3808037,1.3311418,0.89019823,0.93358105,1.1287531,1.2171246,1.6189897,1.8777215,1.635161,1.803352
-0.10975233,-0.2802532,-0.1995426,-0.24701661,-0.5702185,-0.5499748,-0.43455502,-0.25463676,0.080633,0.1357447,0.16096696,0.093778975
0.93914413,0.96705574,1.3712258,1.4224657,1.0471532,0.993339,0.93379366,1.0188655,0.671362,0.4484072,0.40219873,0.8812187
-0.61288154,-0.60906446,-0.6614081,-0.28908718,0.42055964,0.44512483,0.2605177,0.038286608,-0.73777276,-0.92730784,-0.68781143,-0.7661881
0.79985976,0.84612924,0.91255283,0.98739475,0.5983602,0.49882036,0.558406,0.63485,0.74520314,0.43054077,0.42900229,0.76724714
-0.17228816,-0.1674791,0.1612233,0.360441,0.7185288,0.7690302,0.6807097,0.47767165,-0.13473694,-0.24838352,-0.22321695,-0.26885772
0.9576206,0.9724906,1.4850959,1.4532491,1.0299863,1.0444363,0.9471139,1.1296048,0.8836552,0.55560577,0.634496,0.9226629
-0.6853662,-0.60498834,-0.36768717,-0.008958883,0.30161723,0.34379616,0.18301828,-0.06352212,-0.6639316,-0.5521128,-0.66100794,-0.68329966
-0.76353604,-0.85499364,-0.92107445,-0.94477195,-0.6536008,-0.597608,-0.34373543,-0.49754885,-0.6854686,-0.75757676,-0.8307636,-0.7661881
-0.3940061,-0.4079733,-0.26020235,-0.34347105,-0.061341107,0.008632041,0.061925475,0.14366758,-0.18088764,-0.1769178,-0.08919931,-0.113442004
0.3279985,0.14910369,0.33894575,0.21370718,0.087030366,0.16885261,0.2568849,0.4919606,0.56675375,0.3858747,0.5183474,0.32172206
-1.5992421,-1.666152,-1.6649545,-1.9698567,-2.3040802,-2.2985442,-2.4107897,-2.3354642,-1.9992253,-1.7491635,-1.7063457,-1.8333762
0.60940975,0.61107,1.0083314,0.96789867,0.65599203,0.75950354,0.73399055,0.87418985,0.68366885,0.5020065,0.5183474,0.7983303
0.48149553,0.5798193,0.3985413,0.81603426,1.296074,1.160488,1.2462131,1.0545878,0.5298332,0.37694147,0.48260933,0.21811157
0.76432806,0.7252028,0.36767933,-0.08283886,-0.72594726,-0.6634283,-0.38006327,-0.059949886,0.7882771,1.4221276,1.4475363,1.7515467
0.85102546,0.8284658,0.5198608,0.6877704,0.8914245,0.9119296,0.9192625,0.80274516,0.65597844,0.7432033,0.7685136,0.3942494
0.4516489,0.59340656,0.58264893,0.5677154,0.43404797,0.44339272,0.5450858,0.65985566,0.7021291,0.64493793,0.634496,0.518582
0.72737503,0.7877041,0.51241136,1.0345958,1.4432193,1.3146462,1.3382436,1.1045991,0.6805921,0.36800826,0.29498464,0.4978599
-0.41532516,-0.37264645,0.04522483,0.28553492,0.06005374,0.14633512,0.026808562,-0.04208871,-0.44240823,-0.45384747,-0.41084164,-0.44499555
0.7657493,0.83390075,1.3180155,1.332168,1.1452501,1.160488,1.080316,1.2314135,0.91749907,0.7164036,0.4558058,0.87085766
-0.70526403,-0.7381433,-0.93065226,-0.9304064,-0.6744464,-0.60973275,-0.40428182,-0.58506864,-0.7962303,-0.7307771,-0.7414185,-0.7143828
-0.8559185,-0.94331074,-0.60181254,-0.19365884,0.50026333,0.23900326,-0.29650924,-0.4921905,-0.971603,-0.93624103,-1.0541264,-1.0148532
-0.16944562,-0.14981568,0.03671118,-0.16800606,-0.36666754,-0.31094304,-0.14272137,0.28119868,0.23139195,0.27867615,-0.10706833,0.25955576
0.63215005,0.57438445,0.3974771,0.7236843,1.0422484,0.9890087,1.0355116,0.9474208,0.5759839,0.40374112,0.4647403,0.3320831
-0.37837216,-0.33731964,-0.4368606,-0.27882606,0.018362578,0.0822469,0.09583146,0.24726243,-0.15319721,-0.40024817,-0.41977614,-0.6107723
-0.08701202,-0.12535864,0.11759085,-0.11772663,-0.41694218,-0.4027451,-0.2395956,0.077581204,0.17601112,0.019612916,-0.16067539,0.19738947
0.66768175,0.6232985,1.4435918,1.2921497,0.929437,1.0149904,0.99434006,0.91169834,0.71135926,0.46627364,0.39326423,0.6739977
1.2376106,1.0811886,0.79442596,0.72984093,0.39603543,0.36804578,0.68676436,0.94027627,1.4528472,1.645458,1.5636849,1.5028815
-0.24335161,-0.25579616,-0.4741078,-0.7990642,-1.440828,-1.355408,-1.377868,-1.1173317,-0.49163565,-0.09651887,-0.035592247,-0.16524725
0.9718333,1.0879822,0.8338016,1.1967213,1.4726484,1.3631454,1.3866807,1.1688994,0.77904695,0.56453896,0.634496,0.71544194
0.9760971,0.8950433,0.7827197,0.7011098,0.28199786,0.32734108,0.7061392,0.8491842,1.465154,1.6633245,1.3849947,1.3163828
-1.0904279,-1.2354364,-1.2956749,-1.027887,-0.188867,-0.25378326,-0.3255715,-0.5368435,-1.1254386,-1.1685046,-1.134537,-1.2013521
0.85955304,0.8502054,0.60393304,0.6549349,0.6572183,0.59408665,0.8139118,0.76345056,0.8528881,0.7074704,0.8042517,0.56002617
-0.9454585,-0.9446694,-0.7231321,-0.27061716,0.6817425,0.51267725,-0.20084591,-0.5136239,-0.9992934,-1.1506381,-1.1166679,-1.0770196
-0.43238038,-0.37808135,-0.15697435,0.045424994,-0.1398186,0.0398101,0.038917843,-0.09210002,-0.31933972,-0.46278068,-0.32149655,-0.17560828
-1.2083932,-1.1321734,-0.92213863,-0.5538237,0.13853121,0.008632041,-0.4769375,-0.7654666,-1.1254386,-1.2935696,-1.2149476,-1.2842405
-1.5494976,-1.6104443,-1.8267138,-2.1627657,-2.5137622,-2.5713522,-2.6105926,-2.5140762,-1.9469211,-1.7759632,-1.8403633,-1.8437372
-0.33715537,-0.36177665,-0.23146878,-0.26138216,-0.5800282,-0.597608,-0.35221192,-0.25285065,-0.0024382574,0.14467792,0.018014811,0.031612683
-0.87865883,-0.89439666,-1.1967038,-1.1079236,-0.6057786,-0.6105988,-0.54717135,-0.6761607,-0.9316057,-1.0702393,-1.0719954,-1.0562974
-0.033003807,-0.212317,-0.063324206,-0.098230526,0.020815,0.17058472,0.20239313,0.3633601,0.2190851,0.04641256,0.2860501,0.114501074
-0.07848441,0.013231248,0.247424,0.56874156,0.90981764,0.9309829,0.49785957,0.422302,-0.17781092,-0.20371744,-0.4555142,-0.07199781
-0.7322681,-0.59411854,-0.18570791,0.30605713,0.95886606,0.97948205,0.62137425,0.09008403,-0.6762385,-0.8290425,-0.6520734,-0.7351049
0.06790628,0.12464664,-0.035654843,-0.4163249,-0.811782,-0.79160476,-0.6743188,-0.60828817,0.0006384559,0.439474,0.29498464,0.3942494
1.4962816,1.395054,1.7947799,1.3106196,0.73692197,0.8209936,1.0137149,1.1796161,2.1266475,1.9223876,1.9568033,2.0623782
0.36210895,0.34611872,0.060123716,-0.5107271,-1.0668339,-1.05402,-0.8474815,-0.6154326,0.41291806,1.0290661,1.1616321,1.1091617
0.70889854,0.7360726,0.5539154,0.83963484,1.1648694,1.2011927,1.1614481,1.0206516,0.66213185,0.56453896,0.670234,0.6532756
-0.8701312,-0.85091746,-0.39961335,0.05158166,0.6780638,0.6806924,0.50875795,0.05257555,-0.8885317,-0.9451743,-0.9111742,-0.8801596
-0.28741094,-0.4188431,0.12716872,0.060816657,-0.16189037,-0.11954442,-0.18389292,-0.23141722,-0.25165203,-0.16798459,-0.09813382,0.041973732
0.78280455,0.7618883,0.42514646,0.5677154,0.8117208,0.88681394,1.0766832,0.8777621,0.72366613,0.7700029,0.634496,0.72580296
-0.28741094,-0.21095827,-0.18890053,-0.24188605,-0.46353817,-0.47116363,-0.41275832,-0.30464807,0.07140286,0.03747935,0.06268736,-0.009831512
-0.67541736,-0.60091215,-0.64863765,-0.5897376,-0.22565332,-0.11867836,-0.122135594,-0.14211132,-0.4054877,-0.5789125,-0.5359248,-0.6211334
0.6648392,0.8040088,0.5720069,0.48767877,0.24275912,0.28750244,0.30168924,0.5723359,0.99134016,0.89506793,0.9472038,0.7568861
-1.4343749,-1.4338101,-1.47659,-1.8364624,-2.1655183,-2.1842246,-2.374462,-2.3372505,-1.8853868,-1.731297,-1.8314288,-1.7815709
0.032374565,0.0010027285,0.034582768,0.071077764,-0.16556899,-0.19142716,-0.04584712,0.15438429,0.17601112,-0.007186727,0.08949088,0.06269583
0.7558004,0.73335516,0.42301804,0.7267626,1.0496056,0.9569646,1.0669957,0.8295369,0.5913674,0.40374112,0.3664607,0.52894306
-0.234824,-0.20552337,-0.28255066,-0.66874814,-1.2176577,-1.1847947,-1.3584932,-1.1852043,-0.59932065,-0.20371744,-0.20534794,-0.50716186
-0.20924117,-0.24492638,-0.22295512,0.038242217,0.42914313,0.46071386,0.44578966,0.34014058,-0.2178082,-0.5253132,-0.30362752,-0.26885772
1.5076518,1.3977715,1.4787107,1.3711601,0.8914245,0.9136617,1.0742613,1.3385806,1.9820418,1.9223876,2.1176245,1.8966014
-0.2305602,-0.16612037,0.2942491,0.65185654,0.84360224,0.88768,0.66496766,0.50446343,-0.25165203,-0.51637995,-0.43764517,-0.3724682
-0.2675132,-0.27210087,-0.15484594,-0.21520716,-0.5358846,-0.48328844,-0.21900983,-0.22963111,0.049865868,0.0017464873,0.00014579095,-0.051275708
0.27114773,0.30399826,0.12823291,0.10083498,-3.057976e-05,0.012096269,0.10309703,0.2347596,0.4436852,0.3858747,0.39326423,0.311361
-0.09696091,-0.024813034,-0.29851377,-0.0766822,0.44140524,0.39056325,0.40946183,0.41694364,-0.014745111,-0.14118494,-0.10706833,-0.030553611
-0.06569299,-0.05470497,-0.111213475,-0.07360387,0.04166058,0.054533068,0.19876035,0.34014058,0.13293713,0.1982772,0.30391914,0.23883367
-0.08132695,-0.13486971,-0.0452327,-0.17826718,-0.47089544,-0.3984148,-0.30861852,-0.059949886,0.18524125,-0.16798459,0.035883833,-0.07199781
-0.45796323,-0.44194138,-0.29957798,-0.08283886,0.3334987,0.3325374,0.26657233,0.07222285,-0.6023973,-0.49851355,-0.67887694,-0.5796892
1.2973039,1.365162,1.2499063,1.1433636,0.8619954,0.70580804,0.97617614,1.0599462,1.7297513,1.7883894,1.8674582,1.6375751
-0.48070353,-0.51667124,-0.04948952,0.047477216,-0.22687952,-0.04333139,0.012277424,-0.022441408,-0.3562603,-0.3377157,-0.34830007,-0.2895798
4.5079503,4.5921326,4.0115213,3.404912,2.449938,2.4864216,2.1423,2.188773,2.828138,2.8157089,2.894927,2.8912623
-1.0264708,-1.0710309,-1.1988322,-0.97760755,-0.19254564,-0.21740887,-0.47814843,-0.74224705,-1.2423537,-1.2935696,-1.3042927,-1.3153237
0.8496042,0.8284658,1.2467136,1.3116457,1.0839396,1.1076585,1.1142219,1.0849519,0.7975072,0.52880615,0.5898234,0.8397745
0.5880907,0.5281878,1.1966959,1.0623008,0.88897204,0.87468916,0.9386374,0.9331318,0.6467483,0.22507685,0.16096696,0.56002617
1.75211,1.7483224,1.4936095,1.4399096,1.2347634,1.0764805,1.2292601,1.4814701,1.9481981,1.9223876,1.8942618,1.8137131
0.33510482,0.33253148,0.032454357,0.06697332,0.3224628,0.21042335,0.3259078,0.4026547,0.20677826,0.24294329,0.05375285,0.031612683
-1.1515424,-1.2286428,-1.2669414,-1.0596964,-0.7283997,-0.6781513,-0.7227559,-0.77975553,-1.1777427,-1.1506381,-1.2238821,-1.2117132
-1.5836082,-1.5764762,-1.6000379,-1.741034,-2.076005,-2.2136705,-2.2921188,-2.3015282,-1.8884635,-1.731297,-1.7778217,-1.999153
-1.5807656,-1.5465842,-1.6298357,-1.907264,-2.1557088,-2.2916157,-2.3829384,-2.3408227,-1.9899951,-1.8206292,-1.6259351,-1.595072
-0.018791117,-0.0098670665,-0.00053603493,-0.081812754,-0.5027769,-0.4876187,-0.23233004,-0.11889178,0.25292894,0.314409,0.18777049,0.30099997
-0.41106135,-0.3916686,-0.005857066,0.25680384,0.06005374,0.20089673,0.11520631,0.12580639,-0.2639589,-0.37344852,-0.33936557,-0.21705247
0.023846949,0.03768829,0.23465353,0.23012495,0.07231585,-0.00089458795,-0.038581554,0.19010665,0.028328875,-0.14118494,-0.035592247,0.093778975
-0.8559185,-0.87809193,-1.0051467,-0.9283542,-0.38996553,-0.39754874,-0.39096162,-0.4921905,-0.8485344,-0.9094414,-0.93797773,-0.95268697
2.830853,2.7048643,2.781299,2.4547331,1.8638095,1.9702514,1.953395,1.8851328,2.1358776,1.9938533,2.3052495,2.3732097
-1.5097021,-1.5438668,-1.646863,-2.1063294,-2.4634876,-2.521987,-2.5960615,-2.585521,-1.9899951,-1.731297,-1.7152802,-1.9577087
-0.18650086,-0.20416465,0.022876501,-0.11875275,-0.38138205,-0.26677412,-0.14998694,0.09187015,0.1267837,-0.03398637,-0.08919931,0.20775053
-0.31867886,-0.1511744,0.040968005,-0.14953607,-0.34459573,-0.29448795,-0.09186239,0.11508969,0.111400135,0.0017464873,-0.062395778,0.14558423
0.27114773,0.16404966,0.16973697,0.09159998,-0.08954395,-0.0814379,0.18544014,0.15438429,0.52675647,0.35014182,0.42900229,0.34244415
-0.97672635,-1.0180405,-1.1105031,-0.8236909,0.014683947,-0.07364339,-0.34131357,-0.6761607,-1.1623592,-1.2846364,-1.2417511,-1.1495469
-1.5267574,-1.4745718,-1.652184,-1.8456974,-2.209662,-2.2595716,-2.3926258,-2.3676145,-1.9407676,-1.7134306,-1.6706076,-1.8126541
-0.14102024,-0.13622843,-0.475172,-0.9683725,-1.4481852,-1.4515404,-1.4372035,-1.347741,-0.42394796,0.23401007,-0.008788719,0.031612683
0.8623956,1.0322745,0.7667566,0.75138927,0.5345972,0.45118722,0.6807097,0.8688315,1.1728662,1.0379994,0.9114658,0.9744681
0.5795631,0.6627015,0.5358239,0.42611212,0.30406964,0.32041264,0.35012636,0.50624955,0.89596206,0.7968026,0.9382693,0.87085766
-0.3399979,-0.39438605,-0.24743187,-0.37322825,-0.741888,-0.6694907,-0.36068842,-0.25642288,0.049865868,0.02854613,-0.10706833,0.30099997
0.29673058,0.23742077,0.03671118,0.3019527,0.79700625,0.71966493,0.7848495,0.6705724,0.31753993,0.24294329,-0.035592247,0.19738947
-1.6234037,-1.602292,-1.7373205,-2.1976533,-2.5836563,-2.5938697,-2.6251237,-2.5908792,-2.0853732,-1.6508981,-1.8671668,-1.8540983
-0.536133,-0.5221061,-0.49432772,-0.3773327,0.051470265,0.14893329,-0.042214338,-0.013510818,-0.37164387,-0.1769178,-0.5359248,-0.23777458
-0.7379532,-0.8468413,-0.3229905,-0.08899553,0.1814486,0.20003067,0.011066496,-0.27428406,-0.4793288,-0.641445,-0.49125224,-0.5175229
-0.48070353,-0.36449412,-0.06226,0.0054066693,-0.15821174,-0.022546018,0.035285056,-0.07781107,-0.3101096,-0.43598104,-0.30362752,-0.19633038
-0.44659308,-0.53433466,-0.61032623,-0.62052095,-0.3163929,-0.16457939,-0.026472274,-0.14746967,-0.3531836,-0.4091814,-0.25002047,-0.38282925
-1.6660417,-1.5737587,-1.6383493,-1.8590368,-2.2366385,-2.3505075,-2.3175483,-2.3836896,-1.8915403,-1.9188945,-1.6616731,-1.8955425
-0.29167476,-0.17699017,0.06331634,0.17061052,-0.04540037,-0.016483616,-0.048268978,-0.10817508,-0.33780003,-0.30198282,-0.258955,-0.16524725
-0.7479021,-0.79249233,-0.79230547,-0.8883359,-0.65605325,-0.48935083,-0.3691649,-0.1885504,-0.5070192,-0.63251173,-0.4644487,-0.5589671
-0.40964007,-0.4759095,-0.53583175,-0.35270604,0.1826748,0.1792453,0.12247188,0.0079226,-0.53470963,-0.641445,-0.4644487,-0.70402175
0.012476798,0.070297666,-0.17825846,-0.4522388,-0.8019723,-0.749168,-1.0327535,-0.8958532,-0.5070192,-0.2930496,-0.31256205,-0.40355137
0.38058543,0.44666433,0.42301804,0.048503324,-0.38015586,-0.36463857,-0.3388917,-0.18319204,0.3113865,0.60920507,0.5183474,0.58074826
1.2049214,1.2401593,1.2243654,1.1967213,0.8350188,0.7638339,0.9834417,1.252847,1.6497569,1.7079905,1.4654053,1.4510763
-0.9056629,-1.0030946,-0.77208555,-0.23880772,0.003648052,0.07272027,-0.12092467,-0.5011211,-1.1715894,-1.0255731,-0.9647812,-1.1288248
